seqname,tax_id
KRP72434,s__paralactis
OFR92011,s__sp._HMSC064E10
ADV06697,s__pseudintermedius
SCD71586,s__sp._ScaeMP-e83
ATR21458,s__sp._FDAARGOS_362
KQE98195,s__baumannii
KQU97311,s__sp._Root105
OKK13454,s__sp._CB02400
OHO29812,s__sp._HMSC034C12
OPC14172,s__miricola
ADI91741,s__oleivoranse1
KPW36505,s__amygdali
AGT73328,s__pylori
AJF12799,s__bacterium
EGK72776,s__universalis
KQO93025,s__sp._Leaf90
BAF62610,s__benhamiae
EDM48912,s__algicolae1
CRH10609,s__tuberculosis
AJF12794,s__bacterium
SCE39657,s__sp._ScaeMP-e83
AJF12795,s__bacterium
AEP92714,s__subtilis
AAD28118,s__urealyticume1
SHI45159,s__altamirensis
ONB84458,s__pseudomallei
AJF12793,s__bacterium
ADG92733,s__nitrofigilis
CZX51277,s__cloacae
OKI51711,s__sp._CB00072
ODX42872,s__parahaemolyticus
OCY61593,s__pittii
ORJ02548,s__graminis
SLN43934,s__jejudonensise1
SFC04845,s__isoalkanivorans
KQO64625,s__sp._Leaf87
AUA17153,s__sp._M56
BAX08612,s__Helicobacter_sp.
KLN35125,s__funkei
GAN57481,s__aceti
OPF65493,s__sp._H7
KYH05806,s__cucumeris
KUM87105,s__pseudovenezuelae
ACB98910,s__organism
OAJ47965,s__marginalis
SCZ39010,s__sp._NFIX45
AJZ93031,s__fluorescens
SKD08685,s__ginsengisegetis
CCI78727,s__pneumoniae
KPB14262,s__syringae
OKI11653,s__sp._CB02056
BAZ84330,s__compactum
KQB51746,s__endophyticae1
SDQ14317,s__lundensis
ASC85647,s__fragi
SCZ60604,s__sp._UNCCL28
ORU96843,s__bohemicum
AQT38826,s__sp.
AQT38821,s__sp.
SDF92216,s__solie5
SEM76855,s__sp._SG45
KXW56933,s__sp._PN-J185
AAM70410,s__pylori
AAM70413,s__sp._TD1
AHN42802,s__pylori
EXE77505,s__baumannii
ENT05166,s__sp._63/311
CMP43884,s__tuberculosis
OII63024,s__sp._CC53
EGP19905,s__sp._TD01
EPN47753,s__syringae
AJR06442,s__gaetbulicola
CQR61589,s__leeuwenhoekii
KRW94922,s__sp._MKU1
OFM06458,s__sp._HMSC064G05
KRW67752,s__sp._TTU2014-096BSC
EXT98427,s__baumannii
OLP44243,s__oryziradicis
AIH45350,s__tuberculosis
AJF12608,s__bacterium
AJF12606,s__bacterium
AJF12607,s__bacterium
AJF12604,s__bacterium
AJF12605,s__bacterium
AJF12602,s__bacterium
AJF12603,s__bacterium
AJF12600,s__bacterium
AJF12601,s__bacterium
KUN85689,s__griseoruber
EJP30481,s__sputorume2
OIZ58178,s__freundii
ACB98999,s__organism
SCE42851,s__sp._OspMP-M43
CCN96922,s__nigripulchritudo
ODL96530,s__pittii
KOG38605,s__resistomycificus
ACB98991,s__organism
ACB98990,s__organism
ACB98993,s__organism
ACB98992,s__organism
ACB98995,s__organism
ACB98994,s__organism
ACB98997,s__organism
ACB98996,s__organism
KXE36177,s__aeruginosa
SDK64105,s__mzabensis
AOI41526,s__oklahomensis
AKE04390,s__cepacia
KPC72222,s__sp._NRRL_WC-3753
ELQ86643,s__smegmatis
ABC38057,s__thailandensis
AEA85675,s__stutzeri
ENU97832,s__sp._NIPH_899
SIS02206,s__avicenniae
ARF14542,s__ureae
AJF63964,s__vietnamensis
CTQ30004,s__pneumoniae
EHC78385,s__enterica
AAO85884,s__max
AAO85883,s__max
OEZ49113,s__sp._MP5059B
AAW55243,s__epidermidis
EQD96849,s__pylori
KPI28215,s__bacterium_OV320
AQT38961,s__sp.
APE47440,s__sp._HK171
ABP81352,s__stutzeri
KWE61705,s__sp._MSMB2157WGS
OBQ94840,s__sp._AA23
AEH54549,s__coagulans
ATH62013,s__pasteuri
GAF09285,s__pini
BAZ30086,s__sp._NIES-4074
SEA23270,s__multiformis
KWE81307,s__ubonensis
AAM54012,s__hyointestinalis
OCZ20754,s__pittii
KVE35287,s__sp._TSV86
KMS29754,s__aureus
OKK23899,s__sp._CB02488
OIK47399,s__sp._HvH-WGS333
EJW13476,s__sp._PH10
EKD40254,s__bacterium
KQX01972,s__sp._Root418
CKV89862,s__tuberculosis
OAR22301,s__sp._ERV7
ANP39465,s__mobilise1
EKB80497,s__pneumoniae
OAY18217,s__asburiae
KFI18213,s__oceani
OKI55819,s__sp._CB00072
KFL47013,s__sp._ba1
SDT55471,s__sp._Z003-0.4C(8344-21)
ONI44203,s__sp._SCG-C07WGA-EpuloA2
ART08750,s__pneumoniae
OEZ53861,s__lividum
EYT83708,s__sp._Tu_6176
SDA21187,s__sp._UNC378MF
OQW76490,s__bacterium_ST_bin11
AJF12580,s__bacterium
ANI58142,s__sp._GR_6-02
AJF12583,s__bacterium
EJF67975,s__sp._Ag1e2
SEE84779,s__sp._2112.2
CQJ31309,s__enterocolitica
KOP75101,s__sp._FJAT-21351
ALS20660,s__naphthalenovorans
SFI40878,s__regifaucium
EMH45176,s__pylori
AJX98374,s__thailandensis
KZB52698,s__xiamenensise2
ASB54969,s__velezensis
ACP26257,s__fredii
KMK52021,s__muris
EED97205,s__multivorans
EJQ81704,s__cereus
KST73504,s__humptydooensis
EPD41932,s__acidovoranse1
ODC02782,s__papahanaumokuakeensis
KTH19962,s__cloacae
ERF83601,s__sp._DFCI-1
ATH77310,s__hydrothermalise1
OEZ56217,s__sp._HH100
OEE55741,s__splendidus
SMF02979,s__antillogorgiicola
ACB99170,s__organism
ACB99171,s__organism
EQL50603,s__pylori
ESY68192,s__sp._LNHC232B00
OLT51900,s__sp._CNJ-954
KOG94528,s__caviae
KKN90314,s__sediment_metagenome
KOA04969,s__baumannii
KWS65849,s__amygdali
ACB99176,s__organism
OMI86704,s__sp._M1013
KPL90992,s__geysericola
ORF20113,s__alvi
ORC58257,s__floridensis
AJF13124,s__bacterium
AJF13125,s__bacterium
AJF13126,s__bacterium
AJF13127,s__bacterium
AJF13121,s__bacterium
AJF13122,s__bacterium
AJF13123,s__bacterium
EGQ25208,s__newyorkensis
KYC39206,s__hofmannii
ASK21300,s__sp._N3-2A
AJF13128,s__bacterium
AJF13129,s__bacterium
OIR04393,s__drainage_metagenome
AJF12831,s__bacterium
AJF12830,s__bacterium
AJF12833,s__bacterium
AJF12832,s__bacterium
AJF12835,s__bacterium
AJF12834,s__bacterium
AJF12837,s__bacterium
AJF12836,s__bacterium
SCK10257,s__sp._LamerLS-316
KQU27812,s__sp._Leaf233
SDM45699,s__sp._cf386
CBI67050,s__pylori
KVR09284,s__ubonensis
CEP75859,s__sordellii
SHG30368,s__sp._YR203
CYA27127,s__aureus
AJF12531,s__thaumarchaeote
ACB98878,s__organism
ACB98879,s__organism
ACB98876,s__organism
ACB98877,s__organism
ACB98874,s__organism
ACB98872,s__organism
ACB98873,s__organism
ACB98870,s__organism
ACB98871,s__organism
EOZ16523,s__pneumoniae
KUN45389,s__olivochromogenes
SAL72445,s__peredens
OGE50055,s__arizonense
OAT71524,s__thermoglucosidasius
SBV24619,s__krabiensis
AFI01873,s__pylori
OAQ76271,s__lilacinum
SCE07591,s__sp._DvalAA-43
ALV52353,s__sp._4F
SBY25266,s__pneumoniae
KHS12137,s__multivorans
EUB87586,s__sp._GM30
CTQ67022,s__albae3
KIY23055,s__subterraneuse1
ABR10925,s__suis
KJM70105,s__hormaechei
ABR10928,s__suis
AQT38794,s__sp.
AQT38796,s__sp.
AQT38790,s__sp.
AQT38792,s__sp.
KRQ11098,s__pachyrhizi
AQT38798,s__sp.
OFO42937,s__sp._HMSC073D01
CAE14466,s__luminescens
SIS53143,s__xiamenensise2
OMF04424,s__sp._FSL_H7-0331
ANN67825,s__bronchialise1
OAH11375,s__jeddahensis
ENV02205,s__sp._NIPH_817
ASC82631,s__subtilis
AAM70384,s__bizzozeronii
SEM96396,s__persicus
ARF77878,s__aureofaciens
ALA16782,s__sp._CO-6
AAM70380,s__heilmannii
AMA60490,s__sp._CCGE-LA001
SBD40405,s__aureus
EKE43143,s__guishaninsula
ORC24545,s__qingshengii
ABM76482,s__marinuse1
SFE09269,s__konjaci
AQW55903,s__hygroscopicus
OIJ31187,s__sp._LCT-H4
CRI35267,s__heilmannii
KQP39069,s__sp._Leaf104
OEJ30952,s__subrutilus
AIA07700,s__albulus
KVQ91293,s__ubonensis
AID76074,s__aeruginosa
KIF96041,s__cloacae
SEI52241,s__beijerinckii
KQQ36176,s__sp._Leaf126
AHZ77283,s__putida
ACB99231,s__organism
EMT35872,s__orygis
ONB41716,s__pseudomallei
ACB98895,s__organism
KWX04889,s__schlegelii
KPG95103,s__sp._RIT-PI-q
SDQ84762,s__multiformis
SEJ59132,s__linyingensis
AIE72779,s__sp._PCC_6714
EQL66842,s__pylori
EGH14626,s__amygdali
OKH48559,s__sp._HK-06
ETA01614,s__sp._CcI6
ELS34075,s__biceps
AAM70388,s__salomonis
KCZ32934,s__baumannii
AAM70386,s__felise1
AMV40067,s__sp._SH-PL62
AAM70382,s__bizzozeronii
OQP10104,s__sp._47C-IIb
AFW96476,s__sp._90
AQT38806,s__sp.
AQT38800,s__sp.
ACM27411,s__tumefaciens
ODS83470,s__bacterium_SCN_52-12
SIP55281,s__aeruginosa
SKR87398,s__abscessus
KHQ97850,s__pnomenusa
KPD12946,s__sp._11ANDIMAR09
KRT73804,s__Rokubacteria_bacterium_CSP1-6
OHX38006,s__sp._LWB
BAQ65599,s__sp._NIES-3709
EHY77883,s__stutzeri
SEN23513,s__aquamarina
CAL79527,s__sp._ORS_278
BAK72924,s__sp._L
ALD95840,s__ulcerans
KQW25722,s__sp._Root402
AJF12441,s__thaumarchaeote
AJF12442,s__thaumarchaeote
AJF12443,s__thaumarchaeote
AJF12444,s__thaumarchaeote
KMY54487,s__coli
AJF12446,s__thaumarchaeote
AJF12447,s__thaumarchaeote
AJF12448,s__thaumarchaeote
AJF12449,s__thaumarchaeote
AJF12994,s__bacterium
AJF12995,s__bacterium
AJF12992,s__bacterium
AJF12993,s__bacterium
AJF12990,s__bacterium
KYC89022,s__amyloliquefaciens
CBV42163,s__elongata
ANE02852,s__crudilactis
KPL29390,s__anulatus
SIO41535,s__sp._ES.010
SFW21524,s__sp._NFACC19-2
ENZ77380,s__pickettii
AJF12664,s__bacterium
AJF12665,s__bacterium
AJY76123,s__beijingensis
AJF12660,s__bacterium
AJF12661,s__bacterium
AJF12668,s__bacterium
EGL63057,s__sp._ATCC_31749
ATY83948,s__sp._EA-1
SFY11114,s__pantotrophus
ARF65887,s__violaceoruber
SDE06328,s__sp._365mftsu
EXT57681,s__sp._25977_2
BAQ72316,s__sp._Os17
CEG54990,s__xanthomarina
SFJ75450,s__guanonis
KPH14017,s__sp._ERMR1:04
ATI41447,s__manganoxidans
EKD04296,s__asahii
KLV78351,s__sp._BIDMC107
OBB21626,s__fortuitum
KKO02390,s__sediment_metagenome
KMK38744,s__gergoviae
CMR87226,s__tuberculosis
CKH98199,s__smegmatis
SEI81355,s__beijerinckii
AUZ44532,s__orientalise3
ACS20856,s__paradoxus
SEJ51889,s__sp._NFACC07-1
KVT41588,s__multivorans
ESC43479,s__enterica
ABN53037,s__thermocellum
SLN05474,s__faeciume2
OIY18480,s__freundii
AHN27829,s__alvi
OLR65930,s__sp._992a
SKA78924,s__extremaustralis
ONF47548,s__radiotolerans
CAJ60103,s__alni
OMO35434,s__sp._10N.261.45.E1
SNY09667,s__fluorescens
KZS53770,s__anhuiense
EKE99811,s__sp._PCC_7601
ERL69057,s__nosocomialis
KVQ56042,s__ubonensis
KFF50692,s__bacterium_MFB021
ORX14061,s__wolinskyi
KJY78313,s__nigripulchritudo
AMF99848,s__harveyi
SEH30221,s__sp._275MFSha3.1
OBF19510,s__sp._ACS4331
EPZ19820,s__abscessus
OAA26204,s__sp._EI5c
KRJ21604,s__pittii
KMQ77262,s__ictaluri
EYT54308,s__sp._UCD-OTCP
KGD47179,s__pseudomallei
EPR07469,s__tumefaciens
OIG79200,s__baumannii
AID92354,s__oxytoca
KRI93234,s__baumannii
ASK26537,s__sp._10023
AIS18403,s__rhizosphaeraee2
SFF45507,s__sp._NFACC06-1
KEC82935,s__sp._ETR1
KJJ42163,s__subtilis
AMP04087,s__pratensis
AND45774,s__aureus
EWM30074,s__gaditana
ATG50265,s__sp._VM2412
SHI94064,s__salinuse1
CCV03973,s__metalliduranse1
SCD61285,s__sp._PalvLS-984
CCI13981,s__aeruginosae1
AJF12445,s__thaumarchaeote
KOA11914,s__baumannii
AUP83473,s__tuberculosis
KXA39884,s__lugdunensis
AJF12999,s__bacterium
ORZ21325,s__repens
AJF12996,s__bacterium
AHF92081,s__bacterium_TAV5
AJF12997,s__bacterium
EOY67726,s__pneumoniae
SHG47418,s__echinorum
ADE84977,s__capsulatus
SAX24481,s__pneumoniae
KPW94554,s__syringae
OAI20736,s__koyamae
OSQ61970,s__cryptomonadis
EPH46403,s__aurantiacus
KNE24153,s__pylori
OLF56307,s__chlororaphis
SFK56340,s__aestuariie4
KQX78252,s__sp._Root1310
ODB92125,s__Thiodiazotropha_endoloripes
AII48096,s__sp._KORDI-52
AJF13109,s__bacterium
SFD06109,s__sediminis
EFL77897,s__pleuropneumoniae
AJF13103,s__bacterium
AJF13100,s__bacterium
AJF13106,s__bacterium
AJF13107,s__bacterium
AJF13104,s__bacterium
AJF13105,s__bacterium
KOU03377,s__sp._NRRL_F-5755
KFX62829,s__sp._K24
AQL28781,s__variicola
CDX18078,s__plurifarium
AJF12858,s__bacterium
AJF12857,s__bacterium
AJF12856,s__bacterium
AJF12855,s__bacterium
AJF12854,s__bacterium
AJF12853,s__bacterium
AJF12852,s__bacterium
AJF12851,s__bacterium
AJF12850,s__bacterium
ENX01199,s__sp._CIP_101934
ACB98814,s__organism
ACB98815,s__organism
ACB98816,s__organism
ACB98817,s__organism
KPF72525,s__sp._AAP35
ACB98811,s__organism
ACB98812,s__organism
ACB98813,s__organism
EHN78074,s__coelicoflavus
ACB98818,s__organism
ACB98819,s__organism
EAU46556,s__bermudensis
KXO93721,s__tyrosinosolvens
AOI77918,s__sp._NRF60-BP8
SHT60940,s__abscessus
EAU71250,s__sp._BL107
ALE73759,s__sp._EC080625-04
ACB99057,s__organism
EMA18207,s__amylolytica
OKJ97689,s__sp._CB00013
OAI86628,s__sp._GHKF11
KYD13127,s__caldoxylosilyticus
ATQ76967,s__sp._B2
ACB99054,s__organism
ATW87438,s__archaeon_True-ADL
GAD53463,s__acidiphilum
ABW80931,s__bacterium
KZE34364,s__daeguensis
OSQ49099,s__alkalitolerans
OBW94287,s__salpingitidis
AQA02378,s__sp._MS1601
AJF12279,s__thaumarchaeote
AJF12278,s__thaumarchaeote
AJF12273,s__thaumarchaeote
AJF12272,s__thaumarchaeote
AJF12271,s__thaumarchaeote
AJF12270,s__thaumarchaeote
AJF12277,s__thaumarchaeote
AJF12276,s__thaumarchaeote
AJF12275,s__thaumarchaeote
AJF12274,s__thaumarchaeote
SFI81421,s__syringae
SEI43696,s__koreensise3
SDQ62551,s__crystallopoietes
EHO09573,s__odoratimimus
EIO67543,s__coli
ACU84206,s__faeciume2
KDD58316,s__bronchiseptica
OLO58085,s__oris
SMF12735,s__bacterium_Bs31
KIN16798,s__sp._KHS3
OKI98365,s__sp._CB02058
CKM83270,s__tuberculosis
AMW13049,s__sp._S10(2016)
AFL77416.1,s__finegoldii
ADY56510,s__glycolicus
KEI69485,s__elysicola
KGG02126,s__marinuse1
SFQ48743,s__eburneus
SFF27000,s__wautersii
SAG74197,s__cloacae
AUZ33303,s__sp._PGP41
ODN66559,s__muralis
OHY64876,s__gergoviae
AIZ14289,s__kashiwanohense
SCE28236,s__sp._DvalAA-43
ABI95466,s__felise1
KDE60569,s__sp._A56
OIZ43127,s__freundii
CML97456,s__tuberculosis
EXR40571,s__baumannii
AJF12667,s__bacterium
ODQ86741,s__holsaticum
OKI51756,s__sp._CB00072
ACB98833,s__organism
EFM61979,s__sp._NF_2653
SBC36735,s__aureus
SEK65146,s__chukchiensis
ATL45866,s__caenie1
BAP89950,s__bacterium_GJ-E10
KPA44370,s__langsethiae
COR00054,s__pneumoniaee1
EPR36587,s__cloacae
KRE53356,s__sp._Soil736
CKS68100,s__tuberculosis
SAH66546,s__cloacae
GAO15242,s__virense1
APE34397,s__solie6
SFL82576,s__sp._NFR13
CLZ31646,s__tuberculosis
EJN38229,s__sp._GM84
CAE29101,s__palustris
ORL78520,s__hoagii
AMM91722,s__simplex
KRA98761,s__sp._Root66D1
AJF12643,s__bacterium
KUQ97605,s__hormaechei
AMT71072,s__immunogenum
EPL12290,s__sp._CF150
CAC43858,s__tuberosum
KXZ17083,s__nakamurai
SAK70013,s__ptereochthonis
AIW20618,s__coralliilyticus
KGP83896,s__sp._MAEPY2
ELY46381,s__bangense
ODN66978,s__muralis
OEI83753,s__sp._B13-0095
KJY19093,s__sp._NRRL_S-104
ANL54540,s__phaseoli
CEO33323,s__sordellii
ELS56741,s__viridochromogenes
ENZ03448,s__colicanis
EKX68371,s__ipomoeae
EXE26650,s__sp._907131
SKA30771,s__sp._USBA_369
ESN20778,s__sp._MGH_23
APH70957,s__sp._B7
ABM93629,s__petroleiphilum
KIS29130,s__sp._SPG23
ATL67602,s__terpenica
BAW61932,s__pylori
ARF58998,s__gilvosporeus
ADJ14040,s__jeotgalie1
EKK06574,s__baumannii
AJF12644,s__bacterium
SHI70668,s__rosea
OAB45560,s__antarcticus
ARB77074,s__lugdunensis
AJF12467,s__thaumarchaeote
AJF12464,s__thaumarchaeote
AJF12465,s__thaumarchaeote
AJF12462,s__thaumarchaeote
AJF12463,s__thaumarchaeote
AJF12460,s__thaumarchaeote
GAG62675,s__sediment_metagenome
KDR56272,s__platensis
AJF12468,s__thaumarchaeote
AJF12469,s__thaumarchaeote
ESM66796,s__oxytoca
OPW89920,s__sp._A316
KLJ02601,s__sp._KE1
OEC48757,s__sp._AP42
AIW15689,s__tubiashii
KUJ40161,s__sp._NRRL_F-5122
KPY28151,s__syringae
EVP67639,s__aureus
AMO41357,s__sp._DUT-2
KPA37947,s__langsethiae
AMQ04571,s__psychrophilae3
SLK20993,s__sp._RU5A
AEV87397,s__sp._SE50/110
AOY05220,s__subtilis
KGB99029,s__cepacia
KPC67122,s__chattanoogensis
OHE93696,s__orchidophilum
EKA29905,s__aeruginosa
KJS52408,s__rubellomurinus
AUZ63443,s__sp._CFNIH10
KJK59242,s__sp._ST-888
KUL39858,s__sp._NRRL_F-4489
SDD50549,s__prasinopilosus
OQE76210,s__nalgiovense
OHV03250,s__solanacearum
AJF12269,s__thaumarchaeote
SEJ39414,s__phaseolie1
AJF12648,s__bacterium
BAW35751,s__pylori
ACB99288,s__organism
ACB99289,s__organism
ACB99286,s__organism
KTC46524,s__syringae
ACB99284,s__organism
ACB99285,s__organism
AJF12646,s__bacterium
ACB99283,s__organism
ACB99280,s__organism
AMO24051,s__tataouinensis
KRP64480,s__orientalise3
ERI53488,s__sp._EGD-AK9
ADN56793,s__sp._CCGE1003
AJF12260,s__thaumarchaeote
CUN67710,s__ventriculi
KRQ00130,s__manausense
KQE94048,s__pittii
KJI67959,s__cloacae
SDY09915,s__algarum
GAV43685,s__acidiscabies
ATZ28031,s__lavendulae
KQG37184,s__baumannii
CKM97903,s__tuberculosis
APV36014,s__solie2
AOA56446,s__subtilis
OEO27317,s__sp._J237
EGZ40027,s__violascens
KRB34611,s__sp._Root695
ATE79917,s__frederiksbergensis
AMM83464,s__sp._AD-3
SMH41846,s__sp._HL-12
KQO21591,s__sp._Leaf82
ELY53121,s__jeotgalie2
ATG73424,s__denitrificanse5
AKV58910,s__riegelii
ANJ54060,s__silesiensis
SHH46539,s__sediminum
AEB95022,s__cuprina
ASM71414,s__pseudonitzschiae
OIV37165,s__gilvigriseus
EAW42699,s__spumigena
GAS78723,s__enterica
KGF90866,s__marinuse1
OLO34583,s__sp._MNU77
EGV13980,s__sp._oral_taxon_175
ETO43011,s__sp._EGD-HP17
ALA55556,s__vermicola
AAA83831,s__ensiformis
ABP69889,s__sphaeroides
SDN73817,s__sp._OK028
SDS66654,s__prosekii
KKF80367,s__coli
CXM27611,s__aureus
ENZ03273,s__colicanis
ALC31109,s__sp._CFMR_7
CWX20271,s__influenzae
CUH42355,s__atlanticae3
KKA29979,s__punctulata
AJF13073,s__bacterium
ABA87133,s__pylori
AJF13070,s__bacterium
SCF81040,s__sp._Ncost-T10-10d
AJF13071,s__bacterium
EMU00532,s__baumannii
KNH20702,s__sp._ZBG10
CNC58869,s__enterocolitica
SKF87878,s__abscessus
CBX72934,s__enterocolitica
ABY98829,s__putida
AJF13078,s__bacterium
EDZ98633,s__sp._H160
KPN18922,s__sp._Edens01
EHC17885,s__thermalis
EXM99266,s__aureus
KOA11646,s__baumannii
AHK45227,s__adhaerens
AJF12303,s__thaumarchaeote
OLF32899,s__sp._47.1
KOX22669,s__sp._NRRL_B-16348
KKZ59730,s__haemolyticus
AJF12301,s__thaumarchaeote
AJF12300,s__thaumarchaeote
CCE16215,s__sp._PCC_8005
AJF12875,s__bacterium
AJF12874,s__bacterium
AJF12877,s__bacterium
AJF12870,s__bacterium
AJF12873,s__bacterium
AJF12872,s__bacterium
OIN12320,s__psychrotoleranse3
EPJ79727,s__sp._CFII68
AJF12879,s__bacterium
AOJ11802,s__sp._BDU8
KGL38491,s__booriae
CPZ43967,s__abscessus
AMB44425,s__sp._AMS5
ORD70110,s__pneumoniae
AQW85747,s__pinnipediorum
CRL63333,s__vulgaris
CRY55097,s__intermediae1
ANQ70147,s__sp._008
ATW71987,s__osloensis
SBL73114,s__oxytoca
SCR80556,s__aureus
OPY99106,s__sp._BR10280
KQT83225,s__sp._Leaf465
AHD14933,s__sp._FGI182
KOU20987,s__sp._WM6372
AJF12251,s__thaumarchaeote
AJF12250,s__thaumarchaeote
BAD76215,s__kaustophilus
AJF12252,s__thaumarchaeote
AJF12255,s__thaumarchaeote
AJF12254,s__thaumarchaeote
AJF12257,s__thaumarchaeote
AJF12256,s__thaumarchaeote
AJF12259,s__thaumarchaeote
AJF12258,s__thaumarchaeote
BAX35313,s__Helicobacter_sp.
BAX35311,s__Helicobacter_sp.
AFK61982,s__kashmirensis
ABC98819,s__sp._JA-3-3Ab
SAT12726,s__pneumoniae
ONK15356,s__sp._MP131-18
KNZ29897,s__baumannii
ACB98838,s__organism
ACB98839,s__organism
KGL17357,s__apodemus
ENO12673,s__nanhaiticuse1
ACB98832,s__organism
KOX56466,s__ferruginea
KUF09379,s__marisrubri
ACB98831,s__organism
ACB98836,s__organism
ACB98837,s__organism
ACB98834,s__organism
ACB98835,s__organism
KUN64290,s__griseorubiginosus
OPE53974,s__diernhoferi
CCD86802,s__sp._ORS_285
ADI29749,s__versatilis
KXO90505,s__pseudospumae
OMS12890,s__pseudomallei
KWT92232,s__vitis
ACB99344,s__organism
ARJ15599,s__lugdunensis
EPS69592,s__aurea
KLU27874,s__mineralivorans
KPL99526,s__splendidus
AJF12785,s__bacterium
AJF12784,s__bacterium
KJR68364,s__velezensis
KYV25791,s__coli
SFA65259,s__sp._NFPP13
OOV99818,s__sp._MF4836
ATZ49771,s__cinerea
KBZ59119,s__colombiense
SEO16367,s__flavidus
AQT39085,s__sp.
SAL69531,s__cordobensis
SCL42644,s__aurantiacae2
OEK81954,s__xylosus
APP62848,s__pneumoniae
ANH23450,s__pseudotuberculosis
KUL78051,s__sp._NRRL_WC-3604
ORC50812,s__floridensis
ABW15045,s__sp._EAN1pec
EQK95154,s__pylori
CBI04995,s__drainage_metagenome
CCE02476,s__sp._STM_3809
AKN71798,s__sp._PBH53
EFX92544,s__ureaee2
SDW89584,s__roseopersicina
KRB93047,s__sp._Root189
ATC50992,s__velezensis
EAQ13386,s__alkaliphiluse1
KTB92900,s__syringae
AHI66212,s__thailandensis
SBT08035,s__Accumulibacter_aalborgensis
CCK31731,s__davaonensis
OKQ05202,s__influenzae
KQQ11659,s__sp._Leaf121
EKB60474,s__zoohelcum
BAV72675,s__chlororaphis
SMG71486,s__pneumoniae
SLP79569,s__pneumoniae
SDS52956,s__sp._DSM_45060
SAI71492,s__ansorpii
KWT71214,s__testosteroni
KVZ79516,s__ubonensis
ATI12556,s__pomorum
ANZ14487,s__noursei
CAL74955,s__sp._ORS_278
AQA02086,s__sp._MS1601
ATQ58323,s__yeei
OIK25295,s__malaysiense
CVI18560,s__tumefaciens
AQL31016,s__sp._RS50
KQZ29124,s__sp._Root552
EPZ67960,s__pylori
OCA80061,s__contaminanse1
KPB17775,s__syringae
KVC39686,s__pseudomultivorans
SFQ94575,s__sedimentorum
OQW37965,s__sp._SG-bin2
AMN43520,s__sp._Z2-YC6860
CBA26775,s__putative_symbiont_of_Hydra_magnipapillata
EFO53467,s__infantis
CAK36893,s__nigere1
SKB68268,s__holothuriorum
EHM68427,s__epidermidis
AIT59298,s__archaeon
AIT59295,s__archaeon
AIT59294,s__archaeon
AAN04583,s__heilmannii
AIT59296,s__archaeon
AIT59293,s__archaeon
ATY29998,s__velezensis
SFB35119,s__beijerinckii
EYT58784,s__sp._UCD-THP
EQB69447,s__sp._Type_II
ANQ86664,s__olearius
AGC62304,s__liflandii
AUT60209,s__terraee2
AGE37297,s__urealyticum
KKX30310,s__sp._LC145
SDO74913,s__sp._25mfcol4.1
ABV15513,s__koseri
SFP09148,s__sp._DSM_44208
CEQ20156,s__sordellii
KVH56317,s__cepacia
KXY14821,s__cereus
KPW81326,s__syringae_group_genomosp._3
AJF12409,s__thaumarchaeote
AJF12404,s__thaumarchaeote
AJF12405,s__thaumarchaeote
AJF12406,s__thaumarchaeote
AJF12407,s__thaumarchaeote
AJF12400,s__thaumarchaeote
AJF12401,s__thaumarchaeote
AJF12402,s__thaumarchaeote
AJF12403,s__thaumarchaeote
AIU86217,s__aureus
ALI02050,s__fluorescens
EFF84270,s__haemolyticuse2
KGL12884,s__muridarum
ANG98914,s__pseudogrignonense
OGB37784,s__bacterium_RIFCSPHIGHO2_12_FULL_67_38
KNZ29020,s__baumannii
EQB99045,s__temperata
EMT95515,s__baumannii
ESM88319,s__pneumoniae
AJE42664,s__nodosus
KUF45067,s__marinuse2
OAR46669,s__parahaemolyticus
OBR37984,s__sp._JL3646
ABB92569,s__marine_organism
ABB92568,s__marine_organism
OIM94735,s__elkanii
EVW92662,s__aureus
EVW92661,s__aureus
KIL90174,s__avenaceum
KTS20322,s__aquaticum
GAQ71319,s__turgidiscabies
ORL40351,s__hoagii
KRA30642,s__sp._Root63
OSP56351,s__sp._SK021
KWH50648,s__stagnalis
GAF09940,s__pini
OCX98708,s__sp._K35
EHC28307,s__enterica
OHP76959,s__sp._HMSC062D12
CCU71403,s__oleivorans
SEM48811,s__aquatilis
SHF49205,s__aminolytica
EPZ72615,s__pylori
KQZ05505,s__sp._Root55
ERS39886,s__sp._KPL1995
AMS19953,s__fluorescens
AUT36749,s__baumannii
KPK32720,s__bacterium_SG8_40
KOU28613,s__sp._WM6372
KQU21927,s__sp._Leaf75
AGI69623,s__antarcticuse2
EPZ52972,s__acidoterrestris
KZT13364,s__sp._GW101-3H11
SED96630,s__lurida
OOY15471,s__sp._DLFJ4-1
SHB72677,s__aureus
EJZ17668,s__sp._Pop5
KNX83824,s__baumannii
KTT38081,s__psychrotoleranse1
CDX27155,s__sp._ORS_3324
ONO60408,s__cenocepacia
EPM80825,s__syringae
KOR21162,s__cenocepacia
ATQ58125,s__yeei
AQW84106,s__pinnipediorum
CUH89148,s__sp._CECT_5382
GAT31817,s__sacchariphilum
SAD53035,s__cloacae
EJN26199,s__sp._GM79
CEJ67418,s__pasteuriie2
KOV94853,s__sp._NRRL_B-1140
ORM07140,s__hoagii
SFI25421,s__sp._NFIX59
ANX03145,s__cernigliae
OAX50454,s__sp._AD87
